"id","listing_url","host_id","host_url","host_name","host_response_time","host_response_rate","host_acceptance_rate","host_is_superhost","host_listings_count","neighborhood","latitude","longitude","room_type","accommodates","bathrooms","bedrooms","beds","price","has_availability","availability_30","availability_60","availability_90","availability_365","number_of_reviews","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","calculated_host_listings_count","reviews_per_month","zip_code"
"53156395",https://www.airbnb.com/rooms/53156395,"340080088",https://www.airbnb.com/users/show/340080088,Bianka,within an hour,1.00000000000000000000,0.25000000000000000000,t,"243",Downtown/Civic Center,"37.7884",-122.4094,Entire home/apt,4,1.0,0,2,164.00,t,29,59,89,89,25,4.92,4.84,4.92,5.0,4.96,4.88,4.92,14,"1.15","94102"
"1100922386173139110",https://www.airbnb.com/rooms/1100922386173139110,"2676835",https://www.airbnb.com/users/show/2676835,Resident Cubes,within a few hours,0.96000000000000000000,0.83000000000000000000,f,"20",Downtown/Civic Center,"37.78952",-122.40711,Private room,1,1.0,1,1,68.00,t,26,56,81,246,0,,,,,,,,13,"","94102"
"38984642",https://www.airbnb.com/rooms/38984642,"25150753",https://www.airbnb.com/users/show/25150753,Joyce,within a few hours,1.00000000000000000000,0.95000000000000000000,t,"1",Ocean View,"37.72477",-122.46664,Private room,2,1.0,1,1,75.00,t,0,0,0,0,77,4.91,4.96,4.95,4.95,4.92,4.92,4.78,1,"1.43","94112"
"965982423044014575",https://www.airbnb.com/rooms/965982423044014575,"389697794",https://www.airbnb.com/users/show/389697794,David,within an hour,0.98000000000000000000,0.64000000000000000000,t,"1057",Downtown/Civic Center,"37.7787601",-122.4222545,Entire home/apt,2,1.0,0,1,185.00,t,23,50,80,289,0,,,,,,,,30,"","94102"
"808623067154331653",https://www.airbnb.com/rooms/808623067154331653,"389697794",https://www.airbnb.com/users/show/389697794,David,within an hour,0.98000000000000000000,0.64000000000000000000,t,"1057",Downtown/Civic Center,"37.7878653",-122.4104163,Entire home/apt,4,1.0,0,2,220.00,t,24,54,84,295,5,4.4,4.4,5.0,4.6,4.2,4.8,4.8,30,"0.38","94102"
"808621333943771162",https://www.airbnb.com/rooms/808621333943771162,"482174715",https://www.airbnb.com/users/show/482174715,Suite Life,within an hour,0.97000000000000000000,0.56000000000000000000,t,"1606",Downtown/Civic Center,"37.7878653",-122.4104163,Entire home/apt,4,1.0,0,2,220.00,t,24,54,84,295,4,5.0,5.0,5.0,5.0,5.0,5.0,4.25,25,"0.69","94102"
"1087889332516067345",https://www.airbnb.com/rooms/1087889332516067345,"542041520",https://www.airbnb.com/users/show/542041520,Allen,within an hour,1.00000000000000000000,0.98000000000000000000,f,"349",Downtown/Civic Center,"37.78760561581946",-122.42117459892586,Shared room,2,1.0,1,1,150.00,t,24,54,84,359,0,,,,,,,,342,"","94102"
"965982793102418303",https://www.airbnb.com/rooms/965982793102418303,"482174715",https://www.airbnb.com/users/show/482174715,Suite Life,within an hour,0.97000000000000000000,0.56000000000000000000,t,"1606",Downtown/Civic Center,"37.7787601",-122.4222545,Entire home/apt,2,1.0,0,1,183.00,t,23,50,80,289,0,,,,,,,,25,"","94102"
"43432094",https://www.airbnb.com/rooms/43432094,"163061723",https://www.airbnb.com/users/show/163061723,White Swan Inn,within an hour,1.00000000000000000000,0.99000000000000000000,t,"4",Downtown/Civic Center,"37.789562",-122.411217,Private room,3,1.0,1,1,195.00,t,27,54,84,294,36,4.53,4.53,4.56,4.69,4.72,4.78,4.5,4,"0.82","94102"
"1100721712570540501",https://www.airbnb.com/rooms/1100721712570540501,"520931919",https://www.airbnb.com/users/show/520931919,Chris,within an hour,0.98000000000000000000,0.97000000000000000000,f,"410",Downtown/Civic Center,"37.78738",-122.42048,Private room,2,1.0,1,1,150.00,t,30,60,90,365,0,,,,,,,,379,"","94102"
"21579309",https://www.airbnb.com/rooms/21579309,"47514427",https://www.airbnb.com/users/show/47514427,Jeffrey & Susan & Bryce,within a few hours,1.00000000000000000000,0.74000000000000000000,t,"88",Downtown/Civic Center,"37.77864",-122.42226,Private room,2,1.0,0,1,196.00,t,18,45,72,130,27,4.7,4.85,4.78,5.0,4.93,4.63,4.7,23,"0.36","94102"
"19125378",https://www.airbnb.com/rooms/19125378,"50160697",https://www.airbnb.com/users/show/50160697,Ver,within an hour,1.00000000000000000000,1.00000000000000000000,f,"7",Downtown/Civic Center,"37.78661",-122.4142,Private room,1,1.0,1,1,89.00,t,21,43,53,291,92,4.61,4.79,4.46,4.88,4.85,4.66,4.5,7,"1.16","94102"
"1069866560062396476",https://www.airbnb.com/rooms/1069866560062396476,"97152091",https://www.airbnb.com/users/show/97152091,Genesis,within a few hours,1.00000000000000000000,0.67000000000000000000,f,"2",Downtown/Civic Center,"37.7889369",-122.412607,Private room,6,1.0,1,2,680.00,t,0,0,0,52,0,,,,,,,,1,"","94102"
"662389107055100097",https://www.airbnb.com/rooms/662389107055100097,"467279403",https://www.airbnb.com/users/show/467279403,Kyle,within an hour,1.00000000000000000000,1.00000000000000000000,f,"3",Downtown/Civic Center,"37.78911",-122.41531,Private room,2,1.0,1,1,55.00,t,25,55,85,360,80,4.2,4.29,3.88,4.69,4.54,4.5,4.19,3,"3.94","94102"
"690747695691379997",https://www.airbnb.com/rooms/690747695691379997,"473145990",https://www.airbnb.com/users/show/473145990,Daniel,within an hour,1.00000000000000000000,1.00000000000000000000,f,"8",Downtown/Civic Center,"37.7863",-122.41617,Private room,2,1.0,1,1,75.00,t,23,53,83,173,8,4.5,4.5,4.75,5.0,4.88,4.13,4.5,8,"0.42","94102"
"1105114856895237817",https://www.airbnb.com/rooms/1105114856895237817,"501999278",https://www.airbnb.com/users/show/501999278,RoomPicks,within an hour,1.00000000000000000000,0.88000000000000000000,f,"2057",Downtown/Civic Center,"37.78565",-122.40735,Private room,2,1.0,1,1,155.00,t,26,56,86,347,0,,,,,,,,28,"","94102"
"567473810469627436",https://www.airbnb.com/rooms/567473810469627436,"76841544",https://www.airbnb.com/users/show/76841544,Steve,within an hour,0.95000000000000000000,1.00000000000000000000,f,"8",Downtown/Civic Center,"37.78464",-122.41088,Shared room,1,1.0,1,4,39.00,t,30,60,90,351,121,4.64,4.74,4.57,4.74,4.68,4.6,4.6,8,"5.08","94102"
"1009054533702714697",https://www.airbnb.com/rooms/1009054533702714697,"542041520",https://www.airbnb.com/users/show/542041520,Allen,within an hour,1.00000000000000000000,0.98000000000000000000,f,"349",Downtown/Civic Center,"37.7884146",-122.4215935,Private room,2,1.0,1,1,150.00,t,30,60,90,280,1,4.0,4.0,5.0,5.0,5.0,5.0,4.0,342,"0.23","94102"
"33421279",https://www.airbnb.com/rooms/33421279,"219930816",https://www.airbnb.com/users/show/219930816,Sonder (San Francisco),within an hour,1.00000000000000000000,1.00000000000000000000,f,"12",Downtown/Civic Center,"37.77579",-122.42221,Private room,2,1.0,0,1,178.00,t,20,42,64,253,25,4.52,4.72,4.84,4.92,4.88,4.88,4.56,12,"0.42","94102"
"33069292",https://www.airbnb.com/rooms/33069292,"64646820",https://www.airbnb.com/users/show/64646820,Michelle,within an hour,1.00000000000000000000,0.77000000000000000000,t,"151",Downtown/Civic Center,"37.778682708740234",-122.42227935791016,Private room,2,1.0,4,1,250.00,t,12,12,12,12,13,4.77,4.85,4.92,5.0,5.0,4.85,4.85,32,"0.22","94102"
"1076824387002504922",https://www.airbnb.com/rooms/1076824387002504922,"552771660",https://www.airbnb.com/users/show/552771660,The Clift Royal Sonesta San Fr,within an hour,0.90000000000000000000,1.00000000000000000000,f,"1",Downtown/Civic Center,"37.78671",-122.41114,Private room,2,1.0,1,1,155.00,t,26,56,84,102,0,,,,,,,,1,"","94102"
"755781070503654478",https://www.airbnb.com/rooms/755781070503654478,"457152913",https://www.airbnb.com/users/show/457152913,Todd,within a day,0.89000000000000000000,0.36000000000000000000,t,"328",Downtown/Civic Center,"37.78882",-122.41161,Entire home/apt,4,1.0,0,1,168.00,t,24,54,84,84,8,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,"0.68","94102"
"40590927",https://www.airbnb.com/rooms/40590927,"100390518",https://www.airbnb.com/users/show/100390518,Herbert,within an hour,1.00000000000000000000,0.96000000000000000000,f,"19",Downtown/Civic Center,"37.7873",-122.40783,Private room,2,1.0,1,1,79.00,t,26,55,77,77,26,4.19,4.46,4.5,3.96,4.04,4.46,4.23,19,"0.80","94102"
"41451656",https://www.airbnb.com/rooms/41451656,"4335351",https://www.airbnb.com/users/show/4335351,Elissa,N/A,,,f,"1",Mission,"37.75693",-122.4123,Private room,2,1.5,1,1,190.00,t,28,58,88,363,0,,,,,,,,1,"","94110"
"45123088",https://www.airbnb.com/rooms/45123088,"4430421",https://www.airbnb.com/users/show/4430421,Landmark,within a few hours,0.94000000000000000000,0.92000000000000000000,f,"149",Downtown/Civic Center,"37.78382",-122.41044,Entire home/apt,2,1.0,0,1,76.00,t,30,60,90,180,2,4.0,4.0,4.0,4.0,3.0,4.0,4.5,149,"0.05","94102"
"23004848",https://www.airbnb.com/rooms/23004848,"4430421",https://www.airbnb.com/users/show/4430421,Landmark,within a few hours,0.94000000000000000000,0.92000000000000000000,f,"149",Downtown/Civic Center,"37.786",-122.4107,Entire home/apt,2,1.0,0,1,79.00,t,27,57,87,177,7,4.57,4.57,4.57,4.86,4.86,3.14,4.0,149,"0.11","94102"
"22396454",https://www.airbnb.com/rooms/22396454,"1257432",https://www.airbnb.com/users/show/1257432,San Francisco Life,within a few hours,0.98000000000000000000,0.85000000000000000000,t,"35",Downtown/Civic Center,"37.77512",-122.42004,Entire home/apt,2,1.0,1,1,120.00,t,23,46,53,328,11,5.0,5.0,4.91,4.82,4.82,5.0,4.82,32,"0.15","94102"
"35494221",https://www.airbnb.com/rooms/35494221,"102523118",https://www.airbnb.com/users/show/102523118,Music City,within an hour,0.98000000000000000000,1.00000000000000000000,f,"11",Downtown/Civic Center,"37.78856",-122.41952,Shared room,1,0.0,1,1,49.00,t,26,56,86,347,314,4.59,4.73,4.57,4.79,4.79,4.51,4.7,11,"5.70","94102"
"35493951",https://www.airbnb.com/rooms/35493951,"102523118",https://www.airbnb.com/users/show/102523118,Music City,within an hour,0.98000000000000000000,1.00000000000000000000,f,"11",Downtown/Civic Center,"37.78856",-122.41952,Shared room,1,0.0,1,1,44.00,t,30,60,90,351,239,4.65,4.77,4.58,4.8,4.78,4.67,4.71,11,"4.33","94102"
"52794728",https://www.airbnb.com/rooms/52794728,"102523118",https://www.airbnb.com/users/show/102523118,Music City,within an hour,0.98000000000000000000,1.00000000000000000000,f,"11",Downtown/Civic Center,"37.78779",-122.4202,Shared room,1,0.0,1,1,60.00,t,18,44,71,345,8,3.75,4.38,3.75,4.38,4.5,4.0,3.88,11,"0.28","94102"
"860353915993113498",https://www.airbnb.com/rooms/860353915993113498,"351395739",https://www.airbnb.com/users/show/351395739,Tony,within a few hours,1.00000000000000000000,0.96000000000000000000,f,"30",Downtown/Civic Center,"37.78867",-122.41152,Private room,2,1.0,1,1,57.00,t,27,57,87,112,0,,,,,,,,29,"","94102"
"52662734",https://www.airbnb.com/rooms/52662734,"107434423",https://www.airbnb.com/users/show/107434423,Blueground,within an hour,0.99000000000000000000,0.97000000000000000000,f,"5040",Downtown/Civic Center,"37.78753",-122.421312,Entire home/apt,2,1.0,1,1,179.00,t,0,0,21,296,1,4.0,5.0,5.0,5.0,4.0,5.0,4.0,183,"0.27","94102"
"52662804",https://www.airbnb.com/rooms/52662804,"107434423",https://www.airbnb.com/users/show/107434423,Blueground,within an hour,0.99000000000000000000,0.97000000000000000000,f,"5040",Downtown/Civic Center,"37.78753",-122.421312,Entire home/apt,4,2.0,2,2,198.00,t,0,0,0,230,2,4.5,4.5,4.5,4.5,4.5,4.5,4.0,183,"0.07","94102"
"52662781",https://www.airbnb.com/rooms/52662781,"107434423",https://www.airbnb.com/users/show/107434423,Blueground,within an hour,0.99000000000000000000,0.97000000000000000000,f,"5040",Downtown/Civic Center,"37.78753",-122.421312,Entire home/apt,2,1.0,1,1,178.00,t,0,0,21,296,0,,,,,,,,183,"","94102"
"53746066",https://www.airbnb.com/rooms/53746066,"107434423",https://www.airbnb.com/users/show/107434423,Blueground,within an hour,0.99000000000000000000,0.97000000000000000000,f,"5040",Downtown/Civic Center,"37.78753",-122.421312,Entire home/apt,4,2.0,2,2,255.00,t,2,2,2,2,0,,,,,,,,183,"","94102"
"35494267",https://www.airbnb.com/rooms/35494267,"102523118",https://www.airbnb.com/users/show/102523118,Music City,within an hour,0.98000000000000000000,1.00000000000000000000,f,"11",Downtown/Civic Center,"37.78856",-122.41952,Hotel room,2,0.0,1,1,93.00,t,20,43,59,283,147,4.54,4.73,4.52,4.85,4.8,4.63,4.57,11,"2.67","94102"
"1031294469654854250",https://www.airbnb.com/rooms/1031294469654854250,"520931919",https://www.airbnb.com/users/show/520931919,Chris,within an hour,0.98000000000000000000,0.97000000000000000000,f,"410",Downtown/Civic Center,"37.78764",-122.42062,Private room,2,1.0,1,1,150.00,t,30,60,90,365,0,,,,,,,,379,"","94102"
"807643297879567533",https://www.airbnb.com/rooms/807643297879567533,"54848965",https://www.airbnb.com/users/show/54848965,Rajiv,N/A,,,f,"1",Downtown/Civic Center,"37.7811165",-122.4213309,Entire home/apt,2,1.0,1,1,190.00,t,30,60,90,365,0,,,,,,,,1,"","94102"
"784017679700996748",https://www.airbnb.com/rooms/784017679700996748,"442029804",https://www.airbnb.com/users/show/442029804,Live Suite,within an hour,0.98000000000000000000,0.56000000000000000000,f,"2633",Downtown/Civic Center,"37.7881932618929",-122.41175585989652,Entire home/apt,6,2.0,3,3,316.00,t,5,22,36,274,0,,,,,,,,48,"","94102"
"989187651341621068",https://www.airbnb.com/rooms/989187651341621068,"539084881",https://www.airbnb.com/users/show/539084881,"The Barnes San Francisco, Tapestry",within an hour,1.00000000000000000000,1.00000000000000000000,f,"1",Downtown/Civic Center,"37.786667",-122.408366,Private room,2,0.0,1,1,144.00,t,25,55,82,250,0,,,,,,,,1,"","94102"
"1104225256666978736",https://www.airbnb.com/rooms/1104225256666978736,"520931919",https://www.airbnb.com/users/show/520931919,Chris,within an hour,0.98000000000000000000,0.97000000000000000000,f,"410",Downtown/Civic Center,"37.78779",-122.42069,Private room,2,1.0,1,1,150.00,t,30,60,90,365,0,,,,,,,,379,"","94102"
"1090007828693111341",https://www.airbnb.com/rooms/1090007828693111341,"542041520",https://www.airbnb.com/users/show/542041520,Allen,within an hour,1.00000000000000000000,0.98000000000000000000,f,"349",Downtown/Civic Center,"37.7874825561173",-122.42040099432575,Private room,2,1.0,1,1,150.00,t,3,12,23,244,1,4.0,,,,,,,342,"1","94102"
"1099912616964466777",https://www.airbnb.com/rooms/1099912616964466777,"520931919",https://www.airbnb.com/users/show/520931919,Chris,within an hour,0.98000000000000000000,0.97000000000000000000,f,"410",Downtown/Civic Center,"37.78863",-122.42046,Private room,2,1.0,1,1,150.00,t,30,60,90,365,0,,,,,,,,379,"","94102"
"895506939038413203",https://www.airbnb.com/rooms/895506939038413203,"482174715",https://www.airbnb.com/users/show/482174715,Suite Life,within an hour,0.97000000000000000000,0.56000000000000000000,t,"1606",Downtown/Civic Center,"37.7889904",-122.4127915,Entire home/apt,4,1.0,1,2,233.00,t,25,55,85,360,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,25,"0.34","94102"
"23854289",https://www.airbnb.com/rooms/23854289,"64646820",https://www.airbnb.com/users/show/64646820,Michelle,within an hour,1.00000000000000000000,0.77000000000000000000,t,"151",Downtown/Civic Center,"37.77771",-122.42287,Private room,2,1.0,0,1,210.00,t,10,10,10,17,10,4.5,4.6,4.8,4.7,4.6,4.6,4.5,32,"0.14","94102"
"23884346",https://www.airbnb.com/rooms/23884346,"64646820",https://www.airbnb.com/users/show/64646820,Michelle,within an hour,1.00000000000000000000,0.77000000000000000000,t,"151",Downtown/Civic Center,"37.77955",-122.42178,Private room,4,2.0,1,2,261.00,t,8,8,8,8,26,4.85,4.77,4.81,4.77,5.0,4.96,4.73,32,"0.36","94102"
"23313200",https://www.airbnb.com/rooms/23313200,"173206762",https://www.airbnb.com/users/show/173206762,Stratford,within an hour,0.80000000000000000000,0.99000000000000000000,f,"61",Downtown/Civic Center,"37.78769",-122.40911,Private room,2,1.0,0,1,176.00,t,24,54,81,138,663,4.59,4.75,4.81,4.82,4.6,4.84,4.58,61,"9.16","94102"
"1017371227341770502",https://www.airbnb.com/rooms/1017371227341770502,"542041520",https://www.airbnb.com/users/show/542041520,Allen,within an hour,1.00000000000000000000,0.98000000000000000000,f,"349",Downtown/Civic Center,"37.7884146",-122.4215935,Private room,2,1.0,1,1,150.00,t,30,60,90,365,2,4.0,4.0,4.0,5.0,4.0,4.5,3.5,342,"2","94102"
"808638289425644976",https://www.airbnb.com/rooms/808638289425644976,"389697794",https://www.airbnb.com/users/show/389697794,David,within an hour,0.98000000000000000000,0.64000000000000000000,t,"1057",Downtown/Civic Center,"37.7890848",-122.4129685,Entire home/apt,6,1.0,2,3,262.00,t,2,27,45,283,3,5.0,5.0,5.0,4.33,5.0,5.0,5.0,30,"1.07","94102"
"1017503228492107182",https://www.airbnb.com/rooms/1017503228492107182,"542041520",https://www.airbnb.com/users/show/542041520,Allen,within an hour,1.00000000000000000000,0.98000000000000000000,f,"349",Downtown/Civic Center,"37.7884146",-122.4215935,Private room,2,1.0,1,1,150.00,t,30,60,90,275,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,342,"1","94102"
"1020329059470582966",https://www.airbnb.com/rooms/1020329059470582966,"542041520",https://www.airbnb.com/users/show/542041520,Allen,within an hour,1.00000000000000000000,0.98000000000000000000,f,"349",Downtown/Civic Center,"37.7884146",-122.4215935,Private room,2,1.0,1,1,150.00,t,30,59,89,364,4,3.0,2.75,2.5,3.0,4.0,2.75,3.0,342,"1.07","94102"
"1006237224928416221",https://www.airbnb.com/rooms/1006237224928416221,"520931919",https://www.airbnb.com/users/show/520931919,Chris,within an hour,0.98000000000000000000,0.97000000000000000000,f,"410",Downtown/Civic Center,"37.7874948895742",-122.42136570720395,Private room,2,1.0,1,1,150.00,t,30,60,90,365,0,,,,,,,,379,"","94102"
"1019805496575066331",https://www.airbnb.com/rooms/1019805496575066331,"542041520",https://www.airbnb.com/users/show/542041520,Allen,within an hour,1.00000000000000000000,0.98000000000000000000,f,"349",Downtown/Civic Center,"37.7884146",-122.4215935,Private room,2,1.0,1,1,150.00,t,27,57,87,267,2,2.5,2.0,2.0,5.0,3.5,3.5,2.0,342,"1.30","94102"
"1016210516483731861",https://www.airbnb.com/rooms/1016210516483731861,"542041520",https://www.airbnb.com/users/show/542041520,Allen,within an hour,1.00000000000000000000,0.98000000000000000000,f,"349",Downtown/Civic Center,"37.7884146",-122.4215935,Private room,2,1.0,1,1,150.00,t,30,60,90,280,0,,,,,,,,342,"","94102"
"1017544222956448071",https://www.airbnb.com/rooms/1017544222956448071,"542041520",https://www.airbnb.com/users/show/542041520,Allen,within an hour,1.00000000000000000000,0.98000000000000000000,f,"349",Downtown/Civic Center,"37.7884146",-122.4215935,Private room,2,1.0,1,1,150.00,t,30,60,90,275,0,,,,,,,,342,"","94102"
"1003555896977309723",https://www.airbnb.com/rooms/1003555896977309723,"542041520",https://www.airbnb.com/users/show/542041520,Allen,within an hour,1.00000000000000000000,0.98000000000000000000,f,"349",Downtown/Civic Center,"37.7884146",-122.4215935,Private room,2,1.0,1,1,150.00,t,30,60,90,275,0,,,,,,,,342,"","94102"
"1017539896882766736",https://www.airbnb.com/rooms/1017539896882766736,"542041520",https://www.airbnb.com/users/show/542041520,Allen,within an hour,1.00000000000000000000,0.98000000000000000000,f,"349",Downtown/Civic Center,"37.7884146",-122.4215935,Private room,2,1.0,1,1,150.00,t,30,60,90,365,0,,,,,,,,342,"","94102"
"1007856098374223227",https://www.airbnb.com/rooms/1007856098374223227,"542041520",https://www.airbnb.com/users/show/542041520,Allen,within an hour,1.00000000000000000000,0.98000000000000000000,f,"349",Downtown/Civic Center,"37.7884146",-122.4215935,Private room,2,1.0,1,1,150.00,t,30,60,90,280,0,,,,,,,,342,"","94102"
"18333674",https://www.airbnb.com/rooms/18333674,"115849",https://www.airbnb.com/users/show/115849,Hiromi,within a day,1.00000000000000000000,0.90000000000000000000,t,"12",Downtown/Civic Center,"37.7877",-122.41211,Private room,1,1.0,1,1,67.00,t,30,60,90,180,12,4.83,4.83,4.58,5.0,5.0,4.75,4.67,12,"0.16","94102"
